agency_cd,site_no,datetime,105402_00060_00003,105402_00060_00003_cd
5s,15s,20d,14n,10s
USGS,1435000,11/12/2016,18.1,104.0017915
USGS,1435000,11/13/2016,18.2,97.8570337
USGS,1435000,11/14/2016,17.8,117.597951
USGS,1435000,11/15/2016,40.8,689.696091
USGS,1435000,11/16/2016,96.4,486.636566
USGS,1435000,11/17/2016,48,317.0906913
USGS,1435000,11/18/2016,34,211.0406472
USGS,1435000,11/19/2016,28.3,156.5853798
USGS,1435000,11/20/2016,30.9,126.6385142
USGS,1435000,11/21/2016,28.7,446.024661
USGS,1435000,11/22/2016,26.8,291.9466249
USGS,1435000,11/23/2016,25.3,196.8441378
USGS,1435000,11/24/2016,24.9,149.0633487
USGS,1435000,11/25/2016,26.7,126.8504024
USGS,1435000,11/26/2016,32.6,117.6685804
USGS,1435000,11/27/2016,33.8,173.3598623
USGS,1435000,11/28/2016,31.7,659.678596
USGS,1435000,11/29/2016,342,801.290543
USGS,1435000,11/30/2016,549,532.192529
USGS,1435000,12/1/2016,824,353.853294
USGS,1435000,12/2/2016,388,235.4077902
USGS,1435000,12/3/2016,251,176.7147588
USGS,1435000,12/4/2016,188,141.5413176
USGS,1435000,12/5/2016,162,129.1105432
USGS,1435000,12/6/2016,139,120.2112388
USGS,1435000,12/7/2016,135,113.4308164
USGS,1435000,12/8/2016,121,107.4273174
USGS,1435000,12/9/2016,110,102.4832594
USGS,1435000,12/10/2016,98.9,98.1042366
USGS,1435000,12/11/2016,90.1,94.1843049
USGS,1435000,12/12/2016,97.7,92.5598287
USGS,1435000,12/13/2016,92,92.2066817
USGS,1435000,12/14/2016,87.2,91.7122759
USGS,1435000,12/15/2016,71.7,632.839424
USGS,1435000,12/16/2016,67.1,408.591079
USGS,1435000,12/17/2016,84.8,261.0109477
USGS,1435000,12/18/2016,689,174.5252474
USGS,1435000,12/19/2016,444,129.8521519
USGS,1435000,12/20/2016,294,115.1965514
USGS,1435000,12/21/2016,234,106.1206735
USGS,1435000,12/22/2016,207,99.4108805
USGS,1435000,12/23/2016,174,93.6545844
USGS,1435000,12/24/2016,168,260.5871713
USGS,1435000,12/25/2016,167,213.653935
USGS,1435000,12/26/2016,148,148.4629988
USGS,1435000,12/27/2016,195,118.7280214
USGS,1435000,12/28/2016,204,364.800851
USGS,1435000,12/29/2016,175,242.8945066
USGS,1435000,12/30/2016,160,168.1686014
USGS,1435000,12/31/2016,143,143
